# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
P18848	P18848	uc011aol.1	protein_coding	0	0	0	6	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
P19544-6	P19544-6	uc001mtl.2	protein_coding	0	2	2	33	5	1	1	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	1	6
P19544-9	P19544-9	uc001mtm.2	protein_coding	0	2	2	33	5	1	1	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	1	6
P19838	P19838	uc011ceq.2	protein_coding	1	5	7	58	2	0	0	0	0	0	0	0	58	7	0	0	1	0	1	0	0	0	4	0
P19838-2	P19838-2	uc011cep.2	protein_coding	0	5	8	58	2	0	0	0	0	0	0	0	57	8	0	0	0	0	2	0	0	0	4	0
P19838-3	P19838-3	uc011cer.2	protein_coding	0	5	7	42	2	0	0	0	0	0	0	0	38	7	0	0	0	0	1	0	0	0	4	3
P20151	P20151	uc002ptv.3	protein_coding	0	1	1	19	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	1	3
P20151-2	P20151-2	uc010eog.3	protein_coding	0	1	0	20	5	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	1	3
P20151-2	P20151-2	uc010yck.2	protein_coding	0	1	0	20	5	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	1	3
P20749	P20749	uc010xxe.2	protein_coding	0	3	0	19	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	3	0
P20807	P20807	uc001zpn.1	protein_coding	1	5	8	53	2	0	1	0	0	0	0	0	52	8	0	0	0	0	4	0	1	0	2	1
P20807-2	P20807-2	uc001zpp.1	protein_coding	1	4	7	55	2	0	1	0	0	0	0	0	53	7	0	0	0	0	3	0	1	0	2	1
P20807-3	P20807-3	uc001zpk.1	protein_coding	0	7	7	67	2	1	3	0	0	0	0	0	64	7	0	0	0	0	5	0	0	0	2	1
P20807-3	P20807-3	uc001zpl.1	protein_coding	0	6	8	66	2	0	2	0	0	0	0	0	64	8	0	0	0	0	5	0	0	0	2	1
P20807-3	P20807-3	uc001zpo.1	protein_coding	1	5	8	53	2	0	1	0	0	0	0	0	52	8	0	0	0	0	4	0	1	0	2	1
P20807-4	P20807-4	uc001zpq.1	protein_coding	0	1	4	36	2	0	0	0	0	0	0	0	27	4	0	0	0	0	0	0	0	0	1	7
P20807-5	P20807-5	uc001zpr.1	protein_coding	0	0	0	37	2	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	13
P20807-5	P20807-5	uc001zps.1	protein_coding	0	0	0	37	2	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	13
P20807-5	P20807-5	uc001zpt.1	protein_coding	0	0	0	37	2	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	13
P20908	P20908	uc004cfe.4	protein_coding	7	12	18	258	14	0	2	0	0	0	0	0	251	18	0	0	4	0	6	0	3	0	7	0
P20936	P20936	uc003kiw.3	protein_coding	0	2	2	46	1	1	2	0	0	0	0	0	43	2	0	0	0	0	0	0	0	0	1	0
P20936-2	P20936-2	uc003kix.3	protein_coding	0	1	0	48	1	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	1	4
P20936-2	P20936-2	uc010jaw.3	protein_coding	0	1	0	48	1	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	1	4
P21399	P21399	uc003zqw.4	protein_coding	2	3	5	59	4	0	0	0	0	0	1	0	56	5	0	0	2	0	1	0	0	0	3	0
P21399	P21399	uc003zqx.4	protein_coding	2	3	5	59	4	0	0	0	0	0	1	0	56	5	0	0	2	0	1	0	0	0	3	0
P21802	P21802	uc001lfn.5	protein_coding	2	5	1	99	4	2	6	0	0	0	1	0	89	1	0	0	1	0	0	0	1	0	3	0
P21802	P21802	uc021pzz.1	protein_coding	2	7	1	95	4	0	1	0	0	0	1	0	90	1	0	0	1	0	0	0	1	0	7	0
P21802-15	P21802-15	uc010qtl.2	protein_coding	2	5	1	97	4	0	1	0	0	0	1	0	92	1	0	0	1	0	0	0	1	0	5	0
P21802-17	P21802-17	uc021qaa.1	protein_coding	2	5	2	96	1	0	1	0	0	0	7	0	88	2	0	0	1	0	0	0	1	0	5	0
P21802-20	P21802-20	uc001lfg.4	protein_coding	2	4	1	66	4	1	2	0	0	0	1	0	51	1	0	0	1	0	0	0	1	0	3	9
P21802-20	P21802-20	uc010qtm.2	protein_coding	2	7	1	95	4	0	1	0	0	0	1	0	90	1	0	0	1	0	0	0	1	0	7	0
P21802-21	P21802-21	uc021pzx.1	protein_coding	2	7	2	94	0	0	1	0	0	0	1	0	93	2	0	0	1	0	0	0	1	0	7	0
P21802-22	P21802-22	uc021qab.1	protein_coding	2	5	2	96	1	0	1	0	0	0	7	0	88	2	0	0	1	0	0	0	1	0	5	0
P21802-23	P21802-23	uc021pzv.1	protein_coding	2	6	1	96	4	0	1	0	0	0	1	0	91	1	0	0	1	0	0	0	1	0	6	0
P21802-3	P21802-3	uc021pzy.1	protein_coding	2	6	2	95	4	0	1	0	0	0	1	0	90	2	0	0	1	0	0	0	1	0	6	0
P21802-4	P21802-4	uc021qac.1	protein_coding	3	5	2	94	0	0	0	0	0	0	10	0	85	2	0	0	1	0	0	0	2	0	5	0
P21912	P21912	uc001bae.3	protein_coding	1	4	3	18	0	0	0	0	0	0	0	0	20	3	0	0	1	0	1	0	0	0	3	0
P22626	P22626	uc003sxr.4	protein_coding	0	0	1	19	4	0	0	0	0	0	1	0	13	1	0	0	0	0	0	0	0	0	0	1
P22626-2	P22626-2	uc003sxs.4	protein_coding	0	0	1	19	4	0	0	0	0	0	1	0	13	1	0	0	0	0	0	0	0	0	0	1
P23025	P23025	uc004axr.4	protein_coding	0	1	0	11	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0
P23246	P23246	uc001bys.3	protein_coding	1	3	9	9	2	0	0	0	0	0	0	0	6	9	0	0	0	0	1	0	1	0	3	1
P23759	P23759	uc001bay.3	protein_coding	0	2	5	50	0	2	2	0	0	0	1	0	47	5	0	0	0	0	0	0	0	0	0	0
P23759-2	P23759-2	uc001baz.3	protein_coding	0	2	5	50	0	2	2	0	0	0	1	0	47	5	0	0	0	0	0	0	0	0	0	0
P23760	P23760	uc010fwo.3	protein_coding	0	3	5	38	0	2	3	0	0	0	8	0	27	5	0	0	0	0	1	0	0	0	1	0
P23760-2	P23760-2	uc002vna.2	protein_coding	0	3	2	19	4	2	3	0	0	0	1	0	11	2	0	0	0	0	1	0	0	0	1	0
P23760-3	P23760-3	uc002vmz.2	protein_coding	0	3	2	19	1	2	3	0	0	0	1	0	14	2	0	0	0	0	1	0	0	0	1	0
P23760-4	P23760-4	uc002vmx.2	protein_coding	0	3	4	39	8	2	3	0	0	0	0	0	28	4	0	0	0	0	1	0	0	0	1	0
P23760-5	P23760-5	uc002vmw.2	protein_coding	0	3	4	39	7	2	3	0	0	0	0	0	29	4	0	0	0	0	1	0	0	0	1	0
P23760-6	P23760-6	uc002vmy.2	protein_coding	1	3	4	38	8	2	3	0	0	0	0	0	28	4	0	0	1	0	0	0	0	0	1	0
P23760-7	P23760-7	uc002vmv.2	protein_coding	0	3	5	38	8	2	3	0	0	0	0	0	27	5	0	0	0	0	1	0	0	0	1	0
P23771	P23771	uc001ika.3	protein_coding	0	1	7	22	4	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0	0	1	0
P23771-2	P23771-2	uc001ijz.3	protein_coding	0	1	7	22	4	0	0	0	0	0	0	0	18	7	0	0	0	0	0	0	0	0	1	0
P24347	P24347	uc002zxx.3	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
P24385	P24385	uc001opa.3	protein_coding	1	1	0	20	4	0	3	0	0	0	0	0	13	0	0	0	0	0	1	0	1	0	1	0
P25800	P25800	uc001mgg.2	protein_coding	0	5	0	32	4	1	4	0	0	0	0	0	24	0	0	0	0	0	1	0	0	0	3	1
P26885	P26885	uc001nyy.3	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
P26885	P26885	uc001nyz.3	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
P26885	P26885	uc010rnh.2	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
P27361	P27361	uc002dwr.3	protein_coding	0	4	1	25	3	1	4	0	0	0	0	0	17	1	0	0	0	0	4	0	0	0	0	4
P27361	P27361	uc002dws.3	protein_coding	0	6	3	20	3	0	0	0	0	0	0	0	23	3	0	0	0	0	7	0	0	0	0	0
P27361-2	P27361-2	uc002dwv.4	protein_coding	0	5	2	22	3	0	0	0	0	0	0	0	24	2	0	0	0	0	5	0	0	0	0	0
P27361-3	P27361-3	uc002dwt.3	protein_coding	0	7	3	19	4	0	0	0	0	0	0	0	21	3	0	0	0	0	7	0	0	0	1	0
P27540	P27540	uc001evr.2	protein_coding	1	7	8	51	14	3	6	0	0	0	0	0	33	8	0	0	1	0	1	0	0	0	3	0
P27540-2	P27540-2	uc001evs.2	protein_coding	1	7	8	51	14	3	6	0	0	0	0	0	33	8	0	0	1	0	1	0	0	0	3	0
P27540-3	P27540-3	uc009wmb.2	protein_coding	0	7	8	52	14	3	6	0	0	0	0	0	33	8	0	0	0	0	1	0	0	0	3	0
P29374	P29374	uc001xdp.3	protein_coding	0	4	11	56	4	0	3	0	0	0	0	0	48	11	0	0	0	0	1	0	0	0	4	1
P29374	P29374	uc010apg.1	protein_coding	0	2	6	25	0	0	0	0	0	0	8	0	10	6	0	0	0	0	0	0	0	0	2	7
P29374-2	P29374-2	uc001xdo.3	protein_coding	0	4	10	57	4	0	3	0	0	0	0	0	49	10	0	0	0	0	1	0	0	0	4	1
P29374-3	P29374-3	uc001xdq.3	protein_coding	0	4	10	57	4	0	3	0	0	0	0	0	49	10	0	0	0	0	1	0	0	0	4	1
P29376	P29376	uc001zoa.3	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
P29376-4	P29376-4	uc001zob.3	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
P29376-5	P29376-5	uc010ucx.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
P29590	P29590	uc002awv.3	protein_coding	2	4	10	32	4	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	2	0	4	0
P29590	P29590	uc010ule.2	protein_coding	1	2	5	40	4	0	0	0	0	0	0	0	36	5	0	0	0	0	0	0	1	0	2	0
P29590-11	P29590-11	uc002awu.3	protein_coding	2	4	10	32	4	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	2	0	4	0
P29590-12	P29590-12	uc002aws.3	protein_coding	2	3	5	38	4	0	0	0	0	0	14	0	20	5	0	0	0	0	0	0	2	0	3	0
P29590-13	P29590-13	uc002awo.3	protein_coding	2	3	9	14	1	0	0	0	0	0	2	0	11	9	0	0	0	0	0	0	2	0	3	0
P29590-14	P29590-14	uc002awl.3	protein_coding	1	2	5	20	9	0	0	0	0	0	2	0	9	5	0	0	0	0	0	0	1	0	2	0
P29590-14	P29590-14	uc002awt.3	protein_coding	1	2	5	40	6	0	0	0	0	0	14	0	20	5	0	0	0	0	0	0	1	0	2	0
P29590-2	P29590-2	uc002awm.3	protein_coding	2	3	5	18	7	0	0	0	0	0	2	0	9	5	0	0	0	0	0	0	2	0	3	0
P29590-4	P29590-4	uc002awn.3	protein_coding	1	2	5	20	7	0	0	0	0	0	2	0	11	5	0	0	0	0	0	0	1	0	2	0
P29590-4	P29590-4	uc002awq.3	protein_coding	1	2	5	40	6	0	0	0	0	0	14	0	20	5	0	0	0	0	0	0	1	0	2	0
P29590-5	P29590-5	uc002awr.3	protein_coding	2	3	5	38	4	0	0	0	0	0	14	0	20	5	0	0	0	0	0	0	2	0	3	0
P29590-8	P29590-8	uc002awk.3	protein_coding	2	3	9	14	1	0	0	0	0	0	2	0	11	9	0	0	0	0	0	0	2	0	3	0
P30040	P30040	uc001ttk.1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
P30279	P30279	uc001qmo.3	protein_coding	1	3	3	39	18	1	4	0	0	0	0	0	17	3	0	0	0	0	1	0	1	0	2	0
P31270	P31270	uc003syx.3	protein_coding	1	4	0	8	2	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	4	1
P31276	P31276	uc001sei.3	protein_coding	0	3	6	11	7	0	2	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	3	0
P31350	P31350	uc021vdr.1	protein_coding	1	4	2	8	0	0	0	0	0	0	0	0	9	2	0	0	0	0	1	0	1	0	3	0
P31943	P31943	uc003mke.4	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
P31943	P31943	uc003mkf.5	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
P31943	P31943	uc003mkg.5	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
P31943	P31943	uc003mkh.4	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
P33076	P33076	uc002dag.2	protein_coding	0	4	9	51	3	0	0	0	0	0	11	0	37	9	0	0	0	0	0	0	0	0	4	0
P33076	P33076	uc002daj.4	protein_coding	0	7	10	86	3	0	0	0	0	0	9	0	74	10	0	0	0	0	0	0	0	0	7	0
P33981	P33981	uc003pjc.3	protein_coding	0	0	3	47	1	0	0	0	0	0	0	0	46	3	0	0	0	0	0	0	0	0	0	0
P33981-2	P33981-2	uc003pjb.4	protein_coding	0	0	3	47	1	0	0	0	0	0	0	0	46	3	0	0	0	0	0	0	0	0	0	0
P35125	P35125	uc002gau.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
P35125	P35125	uc002gav.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
P35125-2	P35125-2	uc010ckz.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
P35227	P35227	uc002hqp.1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
P35240	P35240	uc003age.4	protein_coding	3	1	5	47	5	0	2	0	0	0	0	0	41	5	0	0	1	0	0	0	2	0	1	0
P35240-3	P35240-3	uc003afy.4	protein_coding	3	1	5	42	1	0	2	0	0	0	2	0	38	5	0	0	1	0	0	0	2	0	1	0
P35240-3	P35240-3	uc003agc.4	protein_coding	3	1	4	48	5	0	3	0	0	0	0	0	41	4	0	0	1	0	0	0	2	0	1	0
P35240-3	P35240-3	uc003agf.4	protein_coding	3	1	5	47	5	0	2	0	0	0	0	0	41	5	0	0	1	0	0	0	2	0	1	0
P35240-3	P35240-3	uc003agg.4	protein_coding	3	1	5	47	5	0	2	0	0	0	0	0	41	5	0	0	1	0	0	0	2	0	1	0
P35240-4	P35240-4	uc003afz.4	protein_coding	3	1	3	44	1	0	2	0	0	0	2	0	40	3	0	0	1	0	0	0	2	0	1	0
P35240-4	P35240-4	uc003agi.4	protein_coding	3	1	3	49	5	0	2	0	0	0	0	0	43	3	0	0	1	0	0	0	2	0	1	0
P35240-4	P35240-4	uc010gvp.3	protein_coding	1	1	2	20	1	0	0	0	0	0	2	0	12	2	0	0	0	0	0	0	1	0	1	5
P35240-5	P35240-5	uc003agh.4	protein_coding	3	1	4	48	5	0	2	0	0	0	0	0	42	4	0	0	1	0	0	0	2	0	1	0
P35240-6	P35240-6	uc003aga.4	protein_coding	3	1	4	48	5	0	2	0	0	0	0	0	42	4	0	0	1	0	0	0	2	0	1	0
P35240-6	P35240-6	uc003agb.4	protein_coding	3	1	3	49	5	0	4	0	0	0	0	0	41	3	0	0	1	0	0	0	2	0	1	0
P35240-9	P35240-9	uc003agj.4	protein_coding	0	0	3	53	5	0	2	0	0	0	0	0	46	3	0	0	0	0	0	0	0	0	0	0
P35268	P35268	uc001amd.3	protein_coding	0	0	0	15	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3
P35268	P35268	uc001ame.3	protein_coding	0	0	0	15	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3
P35452	P35452	uc010zev.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
P35453	P35453	uc002ukf.1	protein_coding	0	0	3	4	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
P35556	P35556	uc003kuu.3	protein_coding	8	9	18	114	4	0	0	0	0	0	0	0	110	18	0	0	0	0	1	0	8	0	8	1
P35580	P35580	uc002gll.4	protein_coding	3	6	8	113	5	0	0	0	0	0	0	0	109	8	0	0	0	0	1	0	3	0	5	0
P35637	P35637	uc002ebf.3	protein_coding	0	2	4	22	2	0	1	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	2	0
P35637-2	P35637-2	uc002ebh.3	protein_coding	0	2	4	22	2	0	1	0	0	0	0	0	19	4	0	0	0	0	0	0	0	0	2	0
P35638	P35638	uc001soi.3	protein_coding	0	1	3	13	0	0	2	0	0	0	2	0	8	3	0	0	0	0	0	0	0	0	1	1
P35638	P35638	uc021qzj.1	protein_coding	0	1	3	13	0	0	1	0	0	0	2	0	9	3	0	0	0	0	0	0	0	0	1	1
P35968	P35968	uc003has.3	protein_coding	1	8	9	53	4	1	3	0	0	0	0	0	48	9	0	0	0	0	4	0	1	0	5	0
P35968	P35968	uc003hat.1	protein_coding	1	8	9	53	4	1	3	0	0	0	0	0	48	9	0	0	0	0	4	0	1	0	5	0
P35968-2	P35968-2	uc011bzx.2	protein_coding	0	2	5	24	0	1	3	0	0	0	5	0	16	5	0	0	0	0	2	0	0	0	1	0
P36896	P36896	uc001rzn.3	protein_coding	2	2	7	34	9	1	3	0	0	0	1	0	22	7	0	0	1	0	0	0	1	0	1	0
P36896-2	P36896-2	uc001rzm.3	protein_coding	2	2	7	34	1	1	3	0	0	0	10	0	21	7	0	0	1	0	0	0	1	0	1	0
P36896-3	P36896-3	uc001rzl.3	protein_coding	2	2	7	24	0	1	3	0	0	0	3	0	19	7	0	0	1	0	0	0	1	0	1	0
P36896-4	P36896-4	uc010snn.2	protein_coding	2	2	8	33	9	1	3	0	0	0	1	0	21	8	0	0	1	0	0	0	1	0	1	0
P38398	P38398	uc002icq.3	protein_coding	2	6	11	44	4	0	0	0	0	0	0	0	41	11	0	0	0	0	1	0	2	0	5	0
P38398	P38398	uc002ide.1	protein_coding	2	3	6	12	0	0	0	0	0	0	2	0	11	6	0	0	0	0	1	0	2	0	2	0
P38398	P38398	uc010cyy.1	protein_coding	2	3	6	15	0	0	0	0	0	0	2	0	14	6	0	0	0	0	1	0	2	0	2	0
P38398	P38398	uc010cyz.2	protein_coding	2	3	6	15	0	0	0	0	0	0	2	0	14	6	0	0	0	0	1	0	2	0	2	0
P38398	P38398	uc010cza.2	protein_coding	2	3	6	15	0	0	0	0	0	0	2	0	14	6	0	0	0	0	1	0	2	0	2	0
P38398	P38398	uc010whs.1	protein_coding	2	3	6	15	0	0	0	0	0	0	2	0	14	6	0	0	0	0	1	0	2	0	2	0
P38398	P38398	uc010wht.1	protein_coding	2	2	6	16	0	0	0	0	0	0	2	0	14	6	0	0	0	0	0	0	2	0	2	0
P38398-2	P38398-2	uc002icp.4	protein_coding	2	6	11	44	4	0	0	0	0	0	0	0	41	11	0	0	0	0	1	0	2	0	5	0
P38398-3	P38398-3	uc010whq.1	protein_coding	0	3	2	38	0	0	0	0	0	0	1	0	38	2	0	0	0	0	1	0	0	0	2	0
P38398-3	P38398-3	uc010whr.1	protein_coding	0	3	2	41	0	0	0	0	0	0	1	0	41	2	0	0	0	0	1	0	0	0	2	0
P38398-6	P38398-6	uc002icu.3	protein_coding	0	4	2	57	5	0	0	0	0	0	0	0	53	2	0	0	0	0	1	0	0	0	3	0
P39210	P39210	uc002rjr.3	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
P39210	P39210	uc002rjs.3	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
P39880	P39880	uc003uyx.4	protein_coding	2	9	9	132	4	0	0	0	0	0	1	0	128	9	0	0	1	0	1	0	1	0	8	1
P39880-3	P39880-3	uc003uys.4	protein_coding	2	9	9	132	4	0	0	0	0	0	1	0	128	9	0	0	1	0	1	0	1	0	8	1
P40259	P40259	uc002jdq.1	protein_coding	2	3	2	18	7	0	0	0	0	0	0	0	11	2	0	0	0	0	3	0	2	0	2	1
P40259-2	P40259-2	uc002jdr.1	protein_coding	1	2	1	21	7	0	0	0	0	0	0	0	14	1	0	0	0	0	2	0	1	0	1	1
P40337	P40337	uc003bvc.3	protein_coding	0	5	3	13	3	1	3	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	4	0
P40337-2	P40337-2	uc003bvd.3	protein_coding	0	4	3	14	3	1	3	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	3	0
P40692	P40692	uc003cgl.3	protein_coding	0	5	3	61	0	2	3	0	0	0	16	0	42	3	0	0	0	0	0	0	0	0	3	0
P40692	P40692	uc011aye.2	protein_coding	0	3	2	67	1	0	2	0	0	0	0	0	61	2	0	0	0	0	0	0	0	0	3	3
P40763	P40763	uc002hzl.1	protein_coding	0	7	8	52	16	0	0	0	0	0	0	0	38	8	0	0	0	0	5	0	0	0	5	0
P40763	P40763	uc002hzn.1	protein_coding	0	7	8	52	16	0	0	0	0	0	0	0	38	8	0	0	0	0	5	0	0	0	5	0
P40763	P40763	uc010wgh.1	protein_coding	0	8	7	53	16	1	1	0	0	0	0	0	38	7	0	0	0	0	5	0	0	0	5	0
P40763-2	P40763-2	uc002hzm.1	protein_coding	0	7	8	52	16	0	0	0	0	0	0	0	38	8	0	0	0	0	5	0	0	0	5	0
P41161	P41161	uc003fpz.3	protein_coding	1	2	4	32	8	0	1	0	0	0	0	0	23	4	0	0	0	0	0	0	1	0	2	0
P41182	P41182	uc003frp.3	protein_coding	0	4	6	27	4	0	0	0	0	0	0	0	22	6	0	0	0	0	0	0	0	0	4	1
P41182	P41182	uc003frq.2	protein_coding	0	4	6	30	4	0	1	0	0	0	0	0	25	6	0	0	0	0	0	0	0	0	4	0
P41182	P41182	uc010hza.2	protein_coding	0	4	6	28	4	1	1	0	0	0	0	0	22	6	0	0	0	0	0	0	0	0	3	1
P41182-2	P41182-2	uc011bsf.1	protein_coding	0	3	5	29	4	0	0	0	0	0	0	0	23	5	0	0	0	0	0	0	0	0	3	2
P42229	P42229	uc002hzj.2	protein_coding	0	0	0	21	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
P42229	P42229	uc010cya.2	protein_coding	0	0	0	21	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
P42330	P42330	uc001ihr.3	protein_coding	0	1	0	40	2	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	1	0
P42330	P42330	uc001ihu.3	protein_coding	0	2	1	28	2	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	2	1
P42330	P42330	uc010qap.2	protein_coding	0	2	0	33	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	2	2
P42336	P42336	uc003fjk.3	protein_coding	1	2	3	48	1	0	1	0	0	0	1	0	45	3	0	0	0	0	0	0	1	0	2	0
P42338	P42338	uc011bmq.3	protein_coding	1	3	3	45	0	0	0	0	0	0	0	0	46	3	0	0	0	0	1	0	1	0	2	0
P42568	P42568	uc003zoe.2	protein_coding	1	1	4	42	2	0	0	0	0	1	0	0	40	3	0	0	0	0	1	0	1	0	1	0
P42568	P42568	uc011lne.1	protein_coding	1	2	3	43	2	1	1	0	0	1	0	0	38	2	0	0	0	0	1	0	1	0	1	2
P42684	P42684	uc001gmj.4	protein_coding	2	7	13	60	2	1	3	0	0	0	0	0	55	13	0	0	0	0	0	0	2	0	6	0
P42684-10	P42684-10	uc001gmg.4	protein_coding	2	6	11	34	2	0	0	0	0	0	0	0	32	11	0	0	0	0	0	0	2	0	6	0
P42684-3	P42684-3	uc001gmi.4	protein_coding	2	6	13	32	2	0	0	0	0	0	0	0	30	13	0	0	0	0	0	0	2	0	6	0
P42684-4	P42684-4	uc010pne.2	protein_coding	2	6	10	35	2	0	0	0	0	0	0	0	33	10	0	0	0	0	0	0	2	0	6	0
P42684-5	P42684-5	uc010pnf.2	protein_coding	2	7	11	62	2	1	3	0	0	0	0	0	57	11	0	0	0	0	0	0	2	0	6	0
P42684-6	P42684-6	uc010pnh.2	protein_coding	2	7	12	61	2	1	3	0	0	0	0	0	56	12	0	0	0	0	0	0	2	0	6	0
P42684-7	P42684-7	uc010png.2	protein_coding	2	7	10	63	2	1	3	0	0	0	0	0	58	10	0	0	0	0	0	0	2	0	6	0
P42684-8	P42684-8	uc001gmk.3	protein_coding	0	2	4	28	1	0	0	0	0	0	5	0	22	4	0	0	0	0	0	0	0	0	2	0
P42684-8	P42684-8	uc009wxe.3	protein_coding	1	2	5	72	1	1	3	0	0	0	15	0	53	5	0	0	0	0	0	0	1	0	1	0
P42684-8	P42684-8	uc009wxf.2	protein_coding	0	2	5	27	1	0	0	0	0	0	5	0	21	5	0	0	0	0	0	0	0	0	2	0
P42696	P42696	uc001hwn.3	protein_coding	0	1	0	18	0	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0
P42696-2	P42696-2	uc010pxp.1	protein_coding	0	1	0	16	0	0	3	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	1	0
P42773	P42773	uc001csf.3	protein_coding	0	0	1	6	1	0	1	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0
P42773	P42773	uc001csg.3	protein_coding	0	1	1	6	1	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
P43235	P43235	uc001evp.2	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
P43657	P43657	uc001vce.3	protein_coding	0	1	2	6	1	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	1	0
P43657	P43657	uc001vcf.3	protein_coding	0	1	2	7	1	0	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0
P43657	P43657	uc010acu.3	protein_coding	0	1	2	4	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
